,pair,coint_score,pvalue
1401,"('CHRW', 'LOW')",-3.57934697983395,0.025980284672984813
3731,"('ESS', 'STE')",-3.579275843214796,0.02598550758450135
4809,"('LII', 'PKG')",-3.579269688358661,0.02598595952173627
433,"('ALLE', 'OMC')",-3.5792516467124136,0.025987284318152535
3720,"('ESS', 'TAP')",-3.5791218607321302,0.025996816201977076
3922,"('FSLR', 'ZBRA')",-3.5790397788390593,0.026002846101455656
5545,"('SNPS', 'TROW')",-3.5789871158025317,0.026006715466222394
3725,"('ESS', 'PNW')",-3.578718494373737,0.02602645986347314
3219,"('ENPH', 'NSC')",-3.5786823540489854,0.026029117257695078
1134,"('TECH', 'MSFT')",-3.57849973260089,0.026042548960569765
2,"('MMM', 'PCG')",-3.578395353632212,0.02605022864937092
1185,"('BX', 'PCAR')",-3.5783174581480224,0.026055961082585604
3999,"('F', 'TPR')",-3.5782807562920818,0.026058662397188757
1845,"('CNC', 'SHW')",-3.5782629056659934,0.026059976318490483
3091,"('ELV', 'MSFT')",-3.5782064633568114,0.026064131211465065
1814,"('CNC', 'PNW')",-3.578183932530176,0.026065789934314347
3955,"('FE', 'ODFL')",-3.5781534547745673,0.02606803385565332
2626,"('CMI', 'SPG')",-3.577954577771951,0.02608268022970899
4301,"('HES', 'SNA')",-3.5778132917913625,0.026093089587337793
1885,"('CNC', 'URI')",-3.577714972839517,0.026100335421471586
1790,"('CNC', 'NUE')",-3.577669034754952,0.026103721523662346
3329,"('EOG', 'HSIC')",-3.5773318496203643,0.026128587041959188
3698,"('ERIE', 'WDC')",-3.577326747235994,0.026128963470573672
649,"('APH', 'RTX')",-3.577287469474217,0.026131861345082923
1539,"('CAT', 'FRT')",-3.5772858079035608,0.02613198394021567
5220,"('OXY', 'WDC')",-3.5772568343018514,0.026134121769602375
1855,"('CNC', 'STE')",-3.5771019826936907,0.026145550109184637
3569,"('ERIE', 'LEN')",-3.57702083672974,0.026151540548586084
4777,"('KLAC', 'NRG')",-3.576996483063873,0.02615333863964046
385,"('ALGN', 'AMP')",-3.5769845627708383,0.026154218782924316
106,"('AOS', 'GEHC')",-3.57698179495898,0.02615442314991573
4015,"('FOX', 'TPR')",-3.5768112239850276,0.026167020251618413
853,"('ACGL', 'GWW')",-3.5767094140549074,0.026174541659328317
5074,"('MOH', 'SYK')",-3.5766253093723175,0.026180756458493326
4897,"('LOW', 'GWW')",-3.5762708647224297,0.026206961590124356
3718,"('ESS', 'MKC')",-3.5761584981801646,0.02621527388174126
1950,"('CRL', 'FDX')",-3.5760152985796525,0.026225870325562985
4547,"('JKHY', 'KKR')",-3.575920357224855,0.026232897798015846
3793,"('EXPE', 'NOC')",-3.575704510542574,0.026248880593519295
2561,"('CSGP', 'PSX')",-3.5756576900267376,0.02625234861551496
3633,"('ERIE', 'PTC')",-3.575606553483062,0.02625613677791594
4275,"('HES', 'NTRS')",-3.5755795515735644,0.026258137251544376
803,"('ACGL', 'K')",-3.575519996056761,0.02626254996693181
1613,"('CNC', 'CMCSA')",-3.575252840964551,0.026282352436758936
1226,"('BMY', 'CNP')",-3.575057876000982,0.02629681201763734
5241,"('PCAR', 'RMD')",-3.5749507618127643,0.026304759052337093
3959,"('FE', 'POOL')",-3.5748563768361943,0.026311763389105063
5503,"('SNA', 'VZ')",-3.574618306002147,0.026329437813720824
282,"('AMD', 'CHRW')",-3.5745038506367277,0.026337938631914016
3638,"('ERIE', 'RTX')",-3.5742088175979805,0.02635986217100773
4622,"('JKHY', 'ROST')",-3.57414130221426,0.026364881358993238
1651,"('CNC', 'EW')",-3.573974316508424,0.026377298836114532
2434,"('KO', 'MCD')",-3.573949747035615,0.026379126307814863
3578,"('ERIE', 'MMC')",-3.573886876488387,0.026383803099787273
3613,"('ERIE', 'ORCL')",-3.5738832814168013,0.026384070550223973
1543,"('CAT', 'PPG')",-3.5738742191789976,0.026384744733352634
3925,"('FE', 'GD')",-3.5737368544308192,0.02639496576495645
3410,"('EOG', 'TRMB')",-3.573429376548226,0.02641785689641216
1873,"('CNC', 'TT')",-3.573175752209168,0.026436751567495562
2637,"('DHR', 'EVRG')",-3.5730924428182123,0.02644296053666944
4847,"('L', 'MTCH')",-3.572966911247548,0.026452318649914153
4610,"('JKHY', 'PPL')",-3.572908469344574,0.026456676340517266
1612,"('CNC', 'CTSH')",-3.5728401393785343,0.02646177211132154
4372,"('HWM', 'NI')",-3.5727709377489867,0.026466933746362595
5570,"('TSCO', 'UDR')",-3.572735616270201,0.02646956865031736
4370,"('HST', 'USB')",-3.572725822961705,0.026470299249293876
2782,"('DLTR', 'VRTX')",-3.5727214264706033,0.026470627241316436
4451,"('PODD', 'TRGP')",-3.572636097727715,0.026476993724400533
5113,"('MSI', 'PNR')",-3.5725050961039253,0.02648677047685536
4463,"('INTC', 'SO')",-3.5724726950851187,0.026489189068123625
2640,"('DHR', 'MRK')",-3.5722344271944206,0.026506980527749524
4339,"('HLT', 'MCO')",-3.572130588327297,0.026514737384363232
686,"('ANSS', 'PYPL')",-3.572113181968245,0.026516037845762088
2619,"('CSX', 'RF')",-3.57202569674427,0.026522574858762842
806,"('ACGL', 'KR')",-3.5720056801775946,0.026524070717937706
3827,"('FDS', 'FDX')",-3.5719419878196472,0.026528830997177327
3634,"('ERIE', 'PHM')",-3.571881787404547,0.026533330967796795
3947,"('FE', 'MU')",-3.571783471030535,0.02654068150912189
3269,"('ENPH', 'TXT')",-3.5717262454889793,0.026544960733830534
5400,"('PHM', 'ZTS')",-3.5717151475475695,0.026545790686832372
4710,"('JPM', 'META')",-3.5715560104560806,0.026557694111151407
2575,"('CSGP', 'ULTA')",-3.571227677778778,0.02658226781713778
1542,"('CAT', 'J')",-3.571161519318712,0.02658722173853124
5574,"('TSCO', 'UPS')",-3.571090243142045,0.02659255975971186
34,"('AOS', 'BDX')",-3.5709842928993654,0.026600496294416954
136,"('AOS', 'JNPR')",-3.570818390561676,0.0266129278140171
4559,"('JKHY', 'MPC')",-3.5707352728533133,0.02661915792842727
1549,"('CBOE', 'CMS')",-3.570731858735981,0.026619413861455363
1058,"('AVY', 'DRI')",-3.5707206408416057,0.02662025480515557
404,"('ALGN', 'PKG')",-3.5706716039744872,0.02662393109653755
3311,"('ETR', 'V')",-3.5706657644182607,0.026624368916808163
3545,"('ERIE', 'INTU')",-3.5705518779093857,0.02663290878480685
5533,"('LUV', 'DIS')",-3.570400394727498,0.026644271512754964
3726,"('ESS', 'PFG')",-3.5703437316495075,0.02664852287013032
1773,"('CNC', 'MNST')",-3.5702911418365164,0.02665246913677424
302,"('AMD', 'MHK')",-3.5702120695812236,0.026658403553434438
2554,"('CSGP', 'KMB')",-3.570117758884304,0.026665483106932047
3866,"('FDX', 'PWR')",-3.5701043436967472,0.02666649026631322
5136,"('NDAQ', 'NWSA')",-3.5700309589334314,0.026672000282919706
2692,"('DVN', 'EXR')",-3.5700089262766337,0.026673654772195996
1876,"('CNC', 'TFC')",-3.5700084156615333,0.02667369311665132
5146,"('NDAQ', 'WAT')",-3.569881184569857,0.02668324896420661
3509,"('ERIE', 'IT')",-3.5698139670373026,0.026688298605957655
2286,"('CVX', 'WBA')",-3.569715075302506,0.02669572922788661
4880,"('L', 'TXT')",-3.569388679028372,0.026720266909379675
5239,"('PCAR', 'RJF')",-3.5693639439708615,0.026722127220029653
5207,"('NVR', 'GWW')",-3.5693507286808703,0.026723121180597015
4435,"('IR', 'ON')",-3.569278938774875,0.026728521263638824
2587,"('COST', 'WFC')",-3.5691792355445418,0.0267360225587144
4790,"('KR', 'TTWO')",-3.5691789578825706,0.026736043451477044
4541,"('JKHY', 'K')",-3.5691009981060073,0.026741910113844983
399,"('ALGN', 'MTB')",-3.5689801459747446,0.026751006714104145
5531,"('LUV', 'VTR')",-3.5688711048045265,0.026759216576608992
1172,"('BX', 'DLR')",-3.5687632407815437,0.026767339937696012
3316,"('EOG', 'EXR')",-3.568573455043076,0.02678163805391348
4965,"('MET', 'SNPS')",-3.5682812161557855,0.02680366762436843
3029,"('EBAY', 'SBUX')",-3.5681399373470337,0.026814323087919454
3702,"('ERIE', 'WYNN')",-3.568035044671145,0.02682223660510672
1619,"('CNC', 'GLW')",-3.5679959743354357,0.026825184737617344
763,"('ACGL', 'DASH')",-3.5679648117296137,0.026827536375468874
3165,"('ENPH', 'GD')",-3.5678926165788356,0.02683298515061305
3833,"('FDS', 'PNR')",-3.5678505015922495,0.026836164128060634
2099,"('CVX', 'IPG')",-3.5671643176093006,0.02688800509931024
759,"('ACGL', 'DRI')",-3.56688449397652,0.0269091703356273
4198,"('HAL', 'ORCL')",-3.566793553891988,0.0269160519183075
923,"('T', 'HUBB')",-3.5667888525894913,0.02691640771448647
3927,"('FE', 'HAS')",-3.566054071532053,0.026972065823098666
5455,"('ROL', 'WM')",-3.566013882542536,0.026975112899927253
3283,"('ENPH', 'VMC')",-3.565802693050682,0.026991129866179138
1229,"('BMY', 'DHR')",-3.5657683477216318,0.026993735444897502
4204,"('HAL', 'VTRS')",-3.5656736213698936,0.02700092289609456
5604,"('TSCO', 'WSM')",-3.5656729093891077,0.027000976924523464
3535,"('ERIE', 'HUBB')",-3.565651991140138,0.02700256434039343
4570,"('JKHY', 'MCHP')",-3.565532525263108,0.027011631740189248
5572,"('TSCO', 'UNP')",-3.565251046362001,0.027033006174998236
3627,"('ERIE', 'PPG')",-3.5652445500609242,0.02703349965058759
347,"('ABNB', 'ADI')",-3.565126277255383,0.027042485305539977
5394,"('PTC', 'PWR')",-3.5650634833267323,0.027047257050956938
3108,"('ELV', 'ROP')",-3.56500679938708,0.027051565115188744
3349,"('EOG', 'LH')",-3.5647775502553714,0.02706899439697141
5252,"('PCAR', 'VMC')",-3.5647565459364623,0.0270705917884132
1237,"('BMY', 'FE')",-3.564756084462855,0.027070626884674102
2551,"('CSGP', 'INVH')",-3.564723081760234,0.027073136926743593
5409,"('DGX', 'VRSK')",-3.564487059383575,0.027091093582273178
3618,"('ERIE', 'PARA')",-3.56435624392157,0.027101050462608637
4629,"('JKHY', 'NOW')",-3.5640965584896174,0.027120825444672324
4115,"('GM', 'VRSN')",-3.563843336411963,0.027140120160378915
2536,"('CTVA', 'KLAC')",-3.5638198862921957,0.027141907580280802
3100,"('ELV', 'PNW')",-3.5637328115347446,0.027148545494028092
1284,"('BLDR', 'MTB')",-3.563588785346916,0.027159528005439016
1532,"('CARR', 'PPG')",-3.5635820849260846,0.027160039029208653
1777,"('CNC', 'MSCI')",-3.5635566926815923,0.02716197570487249
2392,"('CLX', 'GM')",-3.563293341071009,0.02718206861223228
1624,"('CNC', 'CTRA')",-3.563161978690832,0.027192095916583413
4707,"('JCI', 'ROK')",-3.5630694896173356,0.02719915780180038
1903,"('CNC', 'WBD')",-3.5630573863230195,0.027200082049761473
1398,"('CHRW', 'LDOS')",-3.5626741286051433,0.027229362821170035
3019,"('EBAY', 'PRU')",-3.5626053459677594,0.027234620653186555
3177,"('ENPH', 'IBM')",-3.5624832846183745,0.027243953320796144
1061,"('AVY', 'DOC')",-3.562416130261449,0.027249089033459815
2597,"('CTRA', 'WTW')",-3.5623793846402116,0.02725189955175785
1046,"('AVB', 'NSC')",-3.5622410434862704,0.027262482915405617
3049,"('EBAY', 'WMT')",-3.5621058660642078,0.027272827651526832
3759,"('EVRG', 'GILD')",-3.562102392958347,0.027273093482589078
3152,"('ENPH', 'FICO')",-3.5620989947371533,0.027273353584139154
2574,"('CSGP', 'TSN')",-3.5620903192860047,0.027274017617156032
1628,"('CNC', 'CMI')",-3.5620422252474895,0.027277699063841927
4416,"('IDXX', 'MTD')",-3.5618505441824952,0.02729237587707228
4666,"('JKHY', 'VRSN')",-3.5617849354457745,0.027297401022696115
3854,"('FRT', 'JBHT')",-3.561578782331193,0.027313195994507405
2685,"('DAL', 'MAR')",-3.5615741194560395,0.027313553343750976
883,"('ADM', 'KIM')",-3.5613843913257406,0.027328096958164086
1816,"('CNC', 'POOL')",-3.5612971704732543,0.027334785102050566
3528,"('ERIE', 'HOLX')",-3.561289888923821,0.02733534351880595
5622,"('TRV', 'UAL')",-3.5612402631321425,0.027339149545318
2400,"('CLX', 'NVDA')",-3.5612064951450635,0.02734173962478372
3542,"('ERIE', 'INTC')",-3.561151185894848,0.027345982421354713
1328,"('BXP', 'K')",-3.5608146763750606,0.027371808378269136
3387,"('EOG', 'ROK')",-3.560812254786379,0.027371994302682213
3647,"('ERIE', 'SPGI')",-3.5608046624725316,0.027372577231361023
1281,"('BLDR', 'J')",-3.5607654482815803,0.027375588218976503
1326,"('BXP', 'IPG')",-3.5606431705780404,0.027384978904678135
5088,"('MOH', 'VMC')",-3.5605102302290947,0.02739519159343886
4769,"('KMI', 'KHC')",-3.560475963961072,0.02739782451173653
1423,"('CHRW', 'POOL')",-3.5604461329633175,0.0274001168136504
4762,"('KMB', 'MCD')",-3.560407603338371,0.027403077787055703
5597,"('TSCO', 'WAT')",-3.5602253441017444,0.027417087993420294
3175,"('ENPH', 'HPQ')",-3.5599965491708825,0.027434684074214313
4659,"('JKHY', 'UNP')",-3.5599609755485306,0.027437420827309437
5219,"('OXY', 'UPS')",-3.5598839602414647,0.027443346577511706
638,"('APH', 'ON')",-3.5598158419410635,0.027448588683955263
5123,"('MSI', 'VMC')",-3.559802486217929,0.027449616586539032
4618,"('JKHY', 'REG')",-3.5597736583208075,0.02745183539354126
19,"('AOS', 'AEP')",-3.559713003509243,0.02745650433597184
4053,"('FCX', 'OMC')",-3.559692272086866,0.027458100306367923
1388,"('CHRW', 'INTU')",-3.5595776755895976,0.027466923741412214
446,"('LNT', 'MAA')",-3.559560358861166,0.027468257265999576
5225,"('ON', 'VRSN')",-3.5593264270317153,0.027486277299680728
1276,"('BLDR', 'CARR')",-3.5592711099778844,0.027490539915873885
4093,"('GIS', 'MRNA')",-3.5590879685887478,0.027504656450528908
164,"('AOS', 'MOS')",-3.5588381114298264,0.027523925454575243
5278,"('PARA', 'SWKS')",-3.5585655455640826,0.027544958948678182
3427,"('EOG', 'WDAY')",-3.5585562808282374,0.02754567413627404
3863,"('FDX', 'NVDA')",-3.558448682428601,0.027553981317564914
4177,"('GILD', 'GWW')",-3.5581441491922883,0.02757750457648595
2779,"('DLTR', 'TSLA')",-3.5580191080049617,0.02758716819664902
391,"('ALGN', 'CMG')",-3.5579820449222797,0.027590033118718764
531,"('AIG', 'PNR')",-3.557836260181474,0.02760130453964217
1871,"('CNC', 'TKO')",-3.5575404974529996,0.02762418370720843
5422,"('REG', 'WDAY')",-3.557484844881176,0.027628490611024206
4829,"('LKQ', 'PGR')",-3.557460781041748,0.027630353068658266
3913,"('FSLR', 'TT')",-3.557350402034243,0.027638897399095783
2333,"('CHD', 'VRSK')",-3.5572042619358974,0.027650213443198988
3193,"('ENPH', 'KKR')",-3.557083823357047,0.027659542328958488
2699,"('DVN', 'MHK')",-3.5567631479845825,0.027684394229897696
4159,"('GPC', 'TRV')",-3.5566880864357038,0.027690214159054687
2543,"('CSGP', 'DPZ')",-3.5566649468362557,0.027692008509108943
2497,"('COP', 'TXT')",-3.556423429546492,0.027710742807609334
3566,"('ERIE', 'LRCX')",-3.5562300322963694,0.02772575230130899
5650,"('WEC', 'WELL')",-3.5562073827387506,0.02772751058114133
574,"('APH', 'T')",-3.55557945475208,0.027776294529464007
557,"('AMP', 'ORCL')",-3.5553176001730082,0.027796659816304636
1298,"('BG', 'DHI')",-3.5551856723696775,0.027806925117044502
4456,"('INTC', 'JNJ')",-3.5551797268986713,0.027807387810522388
3095,"('ELV', 'NTAP')",-3.5551544975789473,0.02780935130136333
4774,"('KKR', 'NCLH')",-3.5550995149930515,0.027813630773983026
3534,"('ERIE', 'HPQ')",-3.5550566725816632,0.027816965728502258
4167,"('GPC', 'XYL')",-3.5547862785992477,0.027838021737919404
1646,"('CNC', 'DD')",-3.5547754876338375,0.027838862330736288
1129,"('TECH', 'CF')",-3.5543715712004404,0.0278703421850278
5569,"('TSCO', 'UBER')",-3.5543149581691322,0.027874756844467642
221,"('AOS', 'TER')",-3.5542700093703017,0.027878262358638356
2816,"('D', 'MKTX')",-3.554212792591018,0.027882725187126835
586,"('APH', 'CFG')",-3.5541534495621785,0.02788735450642886
3581,"('ERIE', 'MTCH')",-3.5539389577268703,0.02790409239410112
2001,"('CVX', 'CVS')",-3.5537293383319013,0.02792045837172436
3857,"('FRT', 'RMD')",-3.5537150249339584,0.027921576186131763
389,"('ALGN', 'BLK')",-3.553669956649838,0.02792509607429459
263,"('ABBV', 'WEC')",-3.553519292297131,0.027936865903177215
1848,"('CNC', 'SW')",-3.553505263499128,0.02793796204247383
3452,"('EFX', 'WRB')",-3.5533956166401865,0.027946530562108895
4657,"('JKHY', 'UBER')",-3.5533554994977536,0.027949666139104
1621,"('CNC', 'CTVA')",-3.55332658846678,0.027951926027291817
4522,"('INVH', 'TSN')",-3.5532401587399365,0.02795868291169296
572,"('APH', 'APO')",-3.553084085767919,0.027970887893614342
4465,"('INTC', 'TSLA')",-3.5528345596629407,0.027990410432833897
4599,"('JKHY', 'OMC')",-3.5527947553118535,0.027993525742840312
1625,"('CNC', 'CRWD')",-3.5526838620878074,0.02800220642927836
3513,"('ERIE', 'GEN')",-3.55250825232152,0.0280159578208041
4591,"('JKHY', 'NSC')",-3.552405676260173,0.028023992870877173
3631,"('ERIE', 'PLD')",-3.5524046415699897,0.028024073930904378
3937,"('FE', 'LW')",-3.552342073128641,0.028028976060725665
5600,"('TSCO', 'WELL')",-3.5523327186737075,0.028029709029270107
1497,"('CAH', 'GIS')",-3.5522812303223934,0.02803374369403466
2547,"('CSGP', 'GPC')",-3.5518533712599742,0.028067290278836483
5564,"('TSCO', 'TRMB')",-3.5518340698104542,0.028068804432066663
4726,"('JNPR', 'WRB')",-3.551690503902351,0.028080069033818825
692,"('ANSS', 'STT')",-3.551471264288192,0.028097278683495683
3323,"('EOG', 'BEN')",-3.5514198892120468,0.028101312777818882
5598,"('TSCO', 'WEC')",-3.551382878003377,0.028104219294021966
3075,"('ELV', 'HST')",-3.5513333939075316,0.02810810571683824
1299,"('BG', 'EIX')",-3.551081618625393,0.028127886977921356
4508,"('INTU', 'KIM')",-3.551041052960053,0.028131075220142465
2658,"('DAY', 'ETN')",-3.5509263548721264,0.028140091544253783
5141,"('NDAQ', 'CRM')",-3.5509243783244218,0.028140246940751016
3643,"('ERIE', 'RVTY')",-3.550796864231835,0.02815027367147937
5473,"('SW', 'UAL')",-3.55076440699257,0.028152826348148887
2438,"('CL', 'ERIE')",-3.550739097382754,0.02815481702000681
3561,"('ERIE', 'KMI')",-3.5507224371441177,0.02815612746029581
536,"('AIG', 'SRE')",-3.550680157001937,0.02815945331338594
4973,"('MTD', 'TMO')",-3.550662112050451,0.028160872873090517
4619,"('JKHY', 'RSG')",-3.5505389035825057,0.028170567070109506
4737,"('KDP', 'KMB')",-3.5505044999109456,0.028173274504278114
2602,"('CRWD', 'MA')",-3.5500859633576156,0.028206229530204404
2713,"('FANG', 'KR')",-3.549985038635997,0.028214181147061732
499,"('AEP', 'WEC')",-3.5497957350665534,0.028229101095458575
3261,"('ENPH', 'SYY')",-3.549542680554301,0.028249056115551386
4206,"('HIG', 'INVH')",-3.5494826969485285,0.028253787988583155
5586,"('TSCO', 'V')",-3.549394721430713,0.02826072926144718
2458,"('CMCSA', 'OMC')",-3.549360952895985,0.028263393988110206
3400,"('EOG', 'SYK')",-3.5493501697291925,0.028264244949565368
3554,"('ERIE', 'JNPR')",-3.5493391089617603,0.02826511784085552
865,"('ADM', 'CRL')",-3.5492913913723103,0.02826888387186182
1068,"('AVY', 'NVR')",-3.549242493148338,0.028272743527923135
2498,"('COP', 'TT')",-3.5491654679018865,0.02827882423308176
196,"('AOS', 'PLD')",-3.549143833462715,0.028280532350309622
1257,"('AVGO', 'LULU')",-3.549097935018581,0.028284156490838937
5348,"('PPG', 'PRU')",-3.549010728201587,0.02829104343481055
3473,"('EQR', 'ORCL')",-3.5490094660819307,0.02829114311814035
2988,"('EBAY', 'LVS')",-3.5489478603509976,0.028296009158785815
3306,"('ETR', 'MRNA')",-3.5488662640301825,0.028302455294949295
5567,"('TSCO', 'TSN')",-3.5488560522095347,0.02830326212059937
695,"('AON', 'MAA')",-3.5488523291064302,0.028303556284116252
1682,"('CNC', 'IT')",-3.548843496118178,0.028304254191689904
2503,"('STZ', 'EBAY')",-3.548717765268885,0.02831418997024389
3396,"('EOG', 'SJM')",-3.5485140128023787,0.028330297680695216
3983,"('F', 'FOX')",-3.5484461407074357,0.02833566506947887
5592,"('TSCO', 'WBA')",-3.5483395561048026,0.028344095635577528
4871,"('L', 'RMD')",-3.547829070174765,0.028384503511172648
5425,"('REGN', 'ZTS')",-3.5478127292480663,0.02838579780244383
549,"('AWK', 'STT')",-3.5477903202562575,0.028387572799943066
4802,"('LEN', 'MLM')",-3.547654048112073,0.0283983688471194
3498,"('ERIE', 'FITB')",-3.547561072728977,0.02840573676010049
1138,"('TECH', 'PTC')",-3.54754403417293,0.028407087172197806
4234,"('HSIC', 'MS')",-3.5475119570288145,0.02840962963545209
5398,"('PHM', 'TXT')",-3.5474886893644713,0.02841147397324056
2999,"('EBAY', 'MRNA')",-3.5473447397435187,0.028422886580361947
4604,"('JKHY', 'PAYX')",-3.547154774421073,0.028437953404554763
3762,"('EVRG', 'PM')",-3.5469599634143205,0.028453411652536915
2429,"('CMS', 'PWR')",-3.546843154105129,0.02846268391456224
4655,"('JKHY', 'TRV')",-3.54680961676329,0.028465346568789403
2538,"('CTVA', 'NRG')",-3.5467897112424227,0.02846692704283926
4013,"('FOX', 'LMT')",-3.5464082849266267,0.02849722632930412
4186,"('GDDY', 'SO')",-3.546325793267065,0.028503782829606274
3418,"('EOG', 'VST')",-3.546267214280941,0.028508439515697825
3605,"('ERIE', 'NRG')",-3.5460141005984287,0.028528568050877213
5506,"('SNA', 'VICI')",-3.5459770322516766,0.028531516882931263
4642,"('JKHY', 'TMUS')",-3.54588708541453,0.0285386733469665
2071,"('CVX', 'GS')",-3.545657481917517,0.02855694831245603
4148,"('GPC', 'SLB')",-3.5456347756058015,0.028558756132916446
3161,"('ENPH', 'IT')",-3.545448507588551,0.02857359002755233
204,"('AOS', 'RSG')",-3.5451584217435097,0.028596704822342216
5563,"('TSCO', 'TRV')",-3.5451111195701657,0.02860047549850145
5277,"('PARA', 'ROST')",-3.54479925798409,0.028625346079205555
1868,"('CNC', 'TSLA')",-3.5447214212916776,0.02863155634354107
122,"('AOS', 'HUM')",-3.5446535236803505,0.028636974550930054
1453,"('CHRW', 'ZBRA')",-3.5442176582757847,0.028671777352734403
5577,"('TSCO', 'UHS')",-3.5439958113039007,0.02868950518247603
5042,"('MOH', 'MSCI')",-3.5439800287764256,0.02869076672397078
4700,"('JCI', 'JNPR')",-3.5436529048504637,0.028716925334443633
3689,"('ERIE', 'VTRS')",-3.543652490658835,0.028716958468382847
1807,"('CNC', 'PAYX')",-3.5431719520191094,0.02875542196888065
5609,"('TSCO', 'XEL')",-3.543164923300969,0.02875598489150874
3842,"('FAST', 'LEN')",-3.5429612088723546,0.02877230425927913
218,"('AOS', 'TTWO')",-3.542954294580027,0.028772858295509254
1107,"('BAC', 'NCLH')",-3.5428377487444354,0.02878219838448908
3099,"('ELV', 'PYPL')",-3.5427269640371497,0.028791079174139665
3200,"('ENPH', 'LMT')",-3.5426717751353944,0.028795504133772028
4772,"('KMI', 'SBAC')",-3.5425526186077976,0.028805059900009675
3041,"('EBAY', 'UPS')",-3.5425225186574854,0.02880747419648644
5249,"('PCAR', 'TROW')",-3.542363657457055,0.028820219210739885
4175,"('GILD', 'RSG')",-3.5423493101971135,0.028821370490755418
3607,"('ERIE', 'NVR')",-3.542295259123604,0.028825708112435747
2801,"('D', 'GDDY')",-3.5422565228737803,0.028828817056229177
4576,"('JKHY', 'MNST')",-3.541840054954034,0.02886226058430435
747,"('ACGL', 'CNP')",-3.5418297578562914,0.028863087889693467
707,"('APA', 'NVDA')",-3.5415342751627796,0.02888683665560602
4170,"('GILD', 'J')",-3.541461129280762,0.02889271817178146
4888,"('L', 'WTW')",-3.5414400945913087,0.028894409719161584
2399,"('CLX', 'KIM')",-3.5414026196084656,0.02889742355592953
1249,"('BMY', 'PLTR')",-3.541311705546015,0.028904736220684957
1244,"('BMY', 'MTCH')",-3.5407915608078753,0.028946604432946537
2388,"('CLX', 'FDS')",-3.5407688627147214,0.02894843265890964
3940,"('FE', 'LIN')",-3.540701613518547,0.028953849848541605
1279,"('BLDR', 'FANG')",-3.540697344879104,0.028954193733626347
